Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,24,12,T:System.Windows.Forms.PictureBox,,,,,picBoxes[2 * i + 1] = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,24,12,M:System.Windows.Forms.PictureBox.#ctor,,,,,picBoxes[2 * i + 1] = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,23,12,T:System.Windows.Forms.PictureBox,,,,,picBoxes[2 * i + 0] = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,23,12,M:System.Windows.Forms.PictureBox.#ctor,,,,,picBoxes[2 * i + 0] = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,20,9,T:System.Windows.Forms.ComboBox,,,,,comboBoxTest.SelectedIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,20,9,P:System.Windows.Forms.ComboBox.SelectedIndex,,,,,comboBoxTest.SelectedIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,17,6,M:System.Windows.Forms.Form.#ctor,,,,,"public TestForm()        {           InitializeComponent();           comboBoxTest.SelectedIndex = 0;           for (int i = 0; i < NUM_TESTS; i++)           {              picBoxes[2 * i + 0] = new PictureBox();              picBoxes[2 * i + 1] = new PictureBox();              picBoxes[2 * i + 0].Location = new Point(12 + 38 * i, 37);              picBoxes[2 * i + 1].Location = new Point(12 + 38 * i, 75);              picBoxes[2 * i + 0].Size = new Size(32, 32);              picBoxes[2 * i + 1].Size = new Size(32, 32);              this.Controls.Add(picBoxes[2 * i + 0]);              this.Controls.Add(picBoxes[2 * i + 1]);           }        }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,114,43,T:System.Windows.Forms.TextBox,,,,,textBoxLog
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,113,42,T:System.Windows.Forms.Button,,,,,buttonRun
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,112,41,T:System.Windows.Forms.Label,,,,,label1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,111,44,T:System.Windows.Forms.ComboBox,,,,,comboBoxTest
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,105,9,M:System.Windows.Forms.Control.PerformLayout,,,,,this.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,104,9,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,103,9,P:System.Windows.Forms.Form.Text,,,,,"this.Text = ""Texture64 Tests"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,102,9,P:System.Windows.Forms.Form.ShowInTaskbar,,,,,this.ShowInTaskbar = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,101,9,P:System.Windows.Forms.Form.ShowIcon,,,,,this.ShowIcon = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,100,9,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""TestForm"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,99,9,P:System.Windows.Forms.Form.MinimizeBox,,,,,this.MinimizeBox = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,98,9,P:System.Windows.Forms.Form.MaximizeBox,,,,,this.MaximizeBox = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,97,9,T:System.Windows.Forms.ComboBox,,,,,this.Controls.Add(this.comboBoxTest);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,97,9,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.comboBoxTest);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,97,9,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.comboBoxTest);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,97,9,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.comboBoxTest);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,96,9,T:System.Windows.Forms.Label,,,,,this.Controls.Add(this.label1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,96,9,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.label1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,96,9,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.label1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,96,9,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.label1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,95,9,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.buttonRun);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,95,9,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.buttonRun);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,95,9,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.buttonRun);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,95,9,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.buttonRun);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,94,9,T:System.Windows.Forms.TextBox,,,,,this.Controls.Add(this.textBoxLog);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,94,9,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.textBoxLog);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,94,9,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.textBoxLog);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,94,9,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.textBoxLog);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,93,9,P:System.Windows.Forms.Form.ClientSize,,,,,"this.ClientSize = new System.Drawing.Size(400, 334);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,92,9,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,92,9,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,92,9,F:System.Windows.Forms.AutoScaleMode.Font,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,92,9,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,92,9,P:System.Windows.Forms.ContainerControl.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,91,9,P:System.Windows.Forms.ContainerControl.AutoScaleDimensions,,,,,"this.AutoScaleDimensions = new System.Drawing.SizeF(6F, 13F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,87,9,T:System.Windows.Forms.TextBox,,,,,this.textBoxLog.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,87,9,P:System.Windows.Forms.Control.TabIndex,,,,,this.textBoxLog.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,86,9,T:System.Windows.Forms.TextBox,,,,,"this.textBoxLog.Size = new System.Drawing.Size(377, 198);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,86,9,P:System.Windows.Forms.Control.Size,,,,,"this.textBoxLog.Size = new System.Drawing.Size(377, 198);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,85,9,T:System.Windows.Forms.ScrollBars,,,,,this.textBoxLog.ScrollBars = System.Windows.Forms.ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,85,9,T:System.Windows.Forms.ScrollBars,,,,,this.textBoxLog.ScrollBars = System.Windows.Forms.ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,85,9,F:System.Windows.Forms.ScrollBars.Vertical,,,,,this.textBoxLog.ScrollBars = System.Windows.Forms.ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,85,9,T:System.Windows.Forms.TextBox,,,,,this.textBoxLog.ScrollBars = System.Windows.Forms.ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,85,9,T:System.Windows.Forms.ScrollBars,,,,,this.textBoxLog.ScrollBars = System.Windows.Forms.ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,85,9,P:System.Windows.Forms.TextBox.ScrollBars,,,,,this.textBoxLog.ScrollBars = System.Windows.Forms.ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,84,9,T:System.Windows.Forms.TextBox,,,,,"this.textBoxLog.Name = ""textBoxLog"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,84,9,P:System.Windows.Forms.Control.Name,,,,,"this.textBoxLog.Name = ""textBoxLog"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,83,9,T:System.Windows.Forms.TextBox,,,,,this.textBoxLog.Multiline = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,83,9,P:System.Windows.Forms.TextBox.Multiline,,,,,this.textBoxLog.Multiline = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,82,9,T:System.Windows.Forms.TextBox,,,,,"this.textBoxLog.Location = new System.Drawing.Point(13, 124);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,82,9,P:System.Windows.Forms.Control.Location,,,,,"this.textBoxLog.Location = new System.Drawing.Point(13, 124);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,81,9,T:System.Drawing.GraphicsUnit,,,,,"this.textBoxLog.Font = new System.Drawing.Font(""Consolas"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,81,9,T:System.Drawing.GraphicsUnit,,,,,"this.textBoxLog.Font = new System.Drawing.Font(""Consolas"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,81,9,F:System.Drawing.GraphicsUnit.Point,,,,,"this.textBoxLog.Font = new System.Drawing.Font(""Consolas"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,81,9,T:System.Drawing.FontStyle,,,,,"this.textBoxLog.Font = new System.Drawing.Font(""Consolas"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,81,9,T:System.Drawing.FontStyle,,,,,"this.textBoxLog.Font = new System.Drawing.Font(""Consolas"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,81,9,F:System.Drawing.FontStyle.Regular,,,,,"this.textBoxLog.Font = new System.Drawing.Font(""Consolas"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,81,9,T:System.Drawing.Font,,,,,"this.textBoxLog.Font = new System.Drawing.Font(""Consolas"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,81,9,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.textBoxLog.Font = new System.Drawing.Font(""Consolas"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,81,9,T:System.Windows.Forms.TextBox,,,,,"this.textBoxLog.Font = new System.Drawing.Font(""Consolas"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,81,9,T:System.Drawing.Font,,,,,"this.textBoxLog.Font = new System.Drawing.Font(""Consolas"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.Designer.cs,81,9,P:System.Windows.Forms.Control.Font,,,,,"this.textBoxLog.Font = new System.Drawing.Font(""Consolas"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
